,date,hour,month,day,day_literal,year,spd,vsb,temp,dewp,slp,sd,hday,pickups
1944,20150323,1,3,23,0,2015,8.0,10.0,34.0,6.0,1019.3,0.0,0,1221
1945,20150323,2,3,23,0,2015,7.0,10.0,32.0,6.0,1020.2,0.0,0,610
1946,20150323,3,3,23,0,2015,6.0,10.0,30.0,6.0,1020.8,0.0,0,328
1947,20150323,4,3,23,0,2015,3.0,10.0,29.0,4.0,1021.4,0.0,0,453
1948,20150323,5,3,23,0,2015,0.0,10.0,28.0,5.0,1022.1,0.0,0,956
1949,20150323,6,3,23,0,2015,3.0,10.0,27.0,5.0,1022.4,0.0,0,1564
1950,20150323,7,3,23,0,2015,6.0,10.0,26.0,6.0,1022.9,0.0,0,2460
1951,20150323,8,3,23,0,2015,3.0,10.0,25.0,6.0,1023.0,0.0,0,3289
1952,20150323,9,3,23,0,2015,6.0,10.0,25.0,6.0,1022.9,0.0,0,3777
1953,20150323,10,3,23,0,2015,8.0,10.0,24.0,7.0,1023.2,0.0,0,3028
1954,20150323,11,3,23,0,2015,3.0,10.0,23.0,7.0,1023.8,0.0,0,2470
1955,20150323,12,3,23,0,2015,8.0,10.0,23.0,7.0,1024.2,0.0,0,2259
1956,20150323,13,3,23,0,2015,11.0,10.0,24.0,6.0,1024.4,0.0,0,2181
1957,20150323,14,3,23,0,2015,11.0,10.0,27.0,6.0,1024.2,0.0,0,2279
1958,20150323,15,3,23,0,2015,11.0,10.0,29.0,5.0,1024.1,0.0,0,2481
1959,20150323,16,3,23,0,2015,9.0,10.0,32.0,6.0,1023.8,0.0,0,2644
1960,20150323,17,3,23,0,2015,5.0,10.0,34.0,5.0,1023.2,0.0,0,3092
1961,20150323,18,3,23,0,2015,8.0,10.0,35.0,4.0,1022.6,0.0,0,3787
1962,20150323,19,3,23,0,2015,6.0,10.0,37.0,2.0,1022.1,0.0,0,4205
1963,20150323,20,3,23,0,2015,6.0,10.0,37.0,-1.0,1021.9,0.0,0,4048
1964,20150323,21,3,23,0,2015,8.0,10.0,38.0,0.0,1021.7,0.0,0,4181
1965,20150323,22,3,23,0,2015,10.0,10.0,37.0,-2.0,1021.9,0.0,0,3783
1966,20150323,23,3,23,0,2015,7.0,10.0,36.0,0.0,1022.3,0.0,0,3253
1967,20150324,0,3,24,1,2015,0.0,10.0,34.0,2.0,1023.1,0.0,0,2196
1968,20150324,1,3,24,1,2015,6.0,10.0,34.0,2.0,1023.9,0.0,0,1237
1969,20150324,2,3,24,1,2015,6.0,10.0,33.0,2.0,1024.3,0.0,0,668
1970,20150324,3,3,24,1,2015,6.5,10.0,32.0,3.0,1024.1,0.0,0,372
1971,20150324,4,3,24,1,2015,7.0,10.0,31.0,3.0,1024.4,0.0,0,402
1972,20150324,5,3,24,1,2015,7.0,10.0,31.0,3.0,1024.9,0.0,0,695
1973,20150324,6,3,24,1,2015,3.0,10.0,31.0,3.0,1024.9,0.0,0,1249
1974,20150324,7,3,24,1,2015,10.0,10.0,30.0,4.0,1025.4,0.0,0,2314
1975,20150324,8,3,24,1,2015,11.0,10.0,29.0,4.0,1025.5,0.0,0,3370
1976,20150324,9,3,24,1,2015,8.0,10.0,28.0,4.0,1025.5,0.0,0,3883
1977,20150324,10,3,24,1,2015,8.0,10.0,27.0,6.0,1026.1,0.0,0,3068
1978,20150324,11,3,24,1,2015,5.0,10.0,26.0,6.0,1026.6,0.0,0,2385
1979,20150324,12,3,24,1,2015,3.0,10.0,26.0,6.0,1027.0,0.0,0,2432
1980,20150324,13,3,24,1,2015,6.0,10.0,27.0,5.0,1027.5,0.0,0,2256
1981,20150324,14,3,24,1,2015,3.0,10.0,30.0,6.0,1027.9,0.0,0,2462
1982,20150324,15,3,24,1,2015,7.0,10.0,32.0,6.0,1027.9,0.0,0,2527
1983,20150324,16,3,24,1,2015,0.0,10.0,34.0,6.0,1027.4,0.0,0,2911
1984,20150324,17,3,24,1,2015,0.0,10.0,35.0,6.0,1027.0,0.0,0,3548
1985,20150324,18,3,24,1,2015,0.0,10.0,39.0,7.0,1026.4,0.0,0,4283
1986,20150324,19,3,24,1,2015,5.0,10.0,42.0,9.0,1026.0,0.0,0,4655
1987,20150324,20,3,24,1,2015,3.0,10.0,43.0,9.0,1026.1,0.0,0,4633
1988,20150324,21,3,24,1,2015,0.0,10.0,44.0,10.0,1025.9,0.0,0,4556
1989,20150324,22,3,24,1,2015,3.0,10.0,44.0,10.0,1026.0,0.0,0,4367
1990,20150324,23,3,24,1,2015,6.0,10.0,42.0,11.0,1026.6,0.0,0,3735
1991,20150325,0,3,25,2,2015,3.0,10.0,41.0,11.0,1027.4,0.0,0,2496
1992,20150325,1,3,25,2,2015,3.0,10.0,40.0,17.0,1027.9,0.0,0,1426
1993,20150325,2,3,25,2,2015,3.0,10.0,39.0,18.0,1028.3,0.0,0,810
1994,20150325,3,3,25,2,2015,3.0,10.0,39.0,18.0,1028.5,0.0,0,470
1995,20150325,4,3,25,2,2015,0.0,10.0,38.0,15.0,1029.0,0.0,0,452
1996,20150325,5,3,25,2,2015,0.0,10.0,38.0,15.0,1029.2,0.0,0,701
1997,20150325,6,3,25,2,2015,0.0,10.0,37.0,15.0,1028.8,0.0,0,1292
1998,20150325,7,3,25,2,2015,0.0,10.0,36.0,15.0,1028.9,0.0,0,2219
1999,20150325,8,3,25,2,2015,0.0,10.0,36.0,16.0,1028.7,0.0,0,3284
2000,20150325,9,3,25,2,2015,0.0,10.0,35.0,19.0,1029.1,0.0,0,3696
2001,20150325,10,3,25,2,2015,5.0,10.0,34.0,19.0,1029.3,0.0,0,2965
2002,20150325,11,3,25,2,2015,3.0,10.0,35.0,22.0,1029.2,0.0,0,2347
2003,20150325,12,3,25,2,2015,3.0,10.0,36.0,21.0,1029.3,0.0,0,2350
2004,20150325,13,3,25,2,2015,0.0,10.0,39.0,23.0,1029.7,0.0,0,2378
2005,20150325,14,3,25,2,2015,3.0,10.0,45.0,16.0,1029.3,0.0,0,2475
2006,20150325,15,3,25,2,2015,3.0,10.0,46.0,14.0,1029.3,0.0,0,3254
2007,20150325,16,3,25,2,2015,6.0,10.0,47.0,14.0,1028.6,0.0,0,4383
2008,20150325,17,3,25,2,2015,7.0,10.0,47.0,13.0,1028.0,0.0,0,4753
2009,20150325,18,3,25,2,2015,9.0,10.0,45.0,13.0,1027.7,0.0,0,5226
2010,20150325,19,3,25,2,2015,11.0,10.0,43.0,18.0,1027.4,0.0,0,5441
2011,20150325,20,3,25,2,2015,5.0,7.0,40.0,30.0,1026.8,0.0,0,6372
2012,20150325,21,3,25,2,2015,6.0,10.0,40.0,33.0,1025.5,0.0,0,5424
2013,20150325,22,3,25,2,2015,10.0,10.0,40.0,32.0,1025.0,0.0,0,5145
2014,20150325,23,3,25,2,2015,6.5,9.55,41.0,33.0,1023.9,0.0,0,4381
2015,20150326,0,3,26,3,2015,5.5,8.0,41.0,35.0,1024.4,0.0,0,2829
2016,20150326,1,3,26,3,2015,7.66666666666667,10.0,41.3333333333333,35.6666666666667,1023.7,0.0,0,1707
2017,20150326,2,3,26,3,2015,6.0,10.0,42.0,37.0,1023.0,0.0,0,855
2018,20150326,3,3,26,3,2015,0.0,3.5,43.0,38.5,1022.0,0.0,0,571
2019,20150326,4,3,26,3,2015,3.0,3.0,43.0,40.0,1020.8,0.0,0,506
2020,20150326,5,3,26,3,2015,0.0,4.5,42.0,38.0,1020.3,0.0,0,763
2021,20150326,6,3,26,3,2015,0.0,4.0,42.0,39.0,1019.2,0.0,0,1347
2022,20150326,7,3,26,3,2015,0.0,4.0,42.3333333333333,39.0,1018.1,0.0,0,2420
2023,20150326,8,3,26,3,2015,1.5,4.5,42.5,38.5,1016.9,0.0,0,3599
2024,20150326,9,3,26,3,2015,5.0,6.5,45.0,39.5,1016.2,0.0,0,4146
2025,20150326,10,3,26,3,2015,2.5,5.5,44.0,40.0,1015.9,0.0,0,3456
2026,20150326,11,3,26,3,2015,0.0,7.0,46.0,41.0,1015.6,0.0,0,2754
2027,20150326,12,3,26,3,2015,0.0,4.0,46.0,41.0,1015.2,0.0,0,2916
2028,20150326,13,3,26,3,2015,0.0,5.0,47.0,41.0,1014.9,0.0,0,2879
2029,20150326,14,3,26,3,2015,0.0,4.0,47.0,41.0,1014.2,0.0,0,2955
2030,20150326,15,3,26,3,2015,4.0,4.0,48.5,43.5,1013.0,0.0,0,3186
2031,20150326,16,3,26,3,2015,0.0,2.875,49.25,45.0,1011.4,0.0,0,3501
2032,20150326,17,3,26,3,2015,0.0,1.93333333333333,49.0,46.6666666666667,1010.2,0.0,0,4127
2033,20150326,18,3,26,3,2015,4.25,5.0,52.0,48.2,1007.7,0.0,0,4975
2034,20150326,19,3,26,3,2015,3.25,3.875,52.5,49.25,1006.2,0.0,0,5290
2035,20150326,20,3,26,3,2015,0.0,2.83333333333333,53.0,50.3333333333333,1005.2,0.0,0,5499
2036,20150326,21,3,26,3,2015,4.0,3.25,55.0,52.0,1004.0,0.0,0,5130
2037,20150326,22,3,26,3,2015,2.0,3.66666666666667,56.0,52.0,1003.6,0.0,0,5783
2038,20150326,23,3,26,3,2015,5.0,6.5,57.5,54.0,1002.1,0.0,0,6401
2039,20150327,0,3,27,4,2015,3.0,10.0,61.0,57.0,1002.1,0.0,0,4633
2040,20150327,1,3,27,4,2015,6.33333333333333,7.33333333333333,57.3333333333333,53.3333333333333,1002.9,0.0,0,2910
2041,20150327,2,3,27,4,2015,8.5,2.525,50.25,47.75,1004.4,0.0,0,1476
2042,20150327,3,3,27,4,2015,8.66666666666667,5.66666666666667,46.3333333333333,43.6666666666667,1004.4,0.0,0,810
2043,20150327,4,3,27,4,2015,8.0,10.0,44.0,41.0,1003.9,0.0,0,778
2044,20150327,5,3,27,4,2015,6.33333333333333,7.66666666666667,43.0,39.3333333333333,1004.9,0.0,0,965
2045,20150327,6,3,27,4,2015,6.0,10.0,43.0,38.0,1005.8,0.0,0,1482
2046,20150327,7,3,27,4,2015,5.0,10.0,43.0,39.0,1005.6,0.0,0,2538
2047,20150327,8,3,27,4,2015,6.0,5.5,42.5,39.5,1006.5,0.0,0,3593
2048,20150327,9,3,27,4,2015,5.0,7.0,41.6666666666667,38.6666666666667,1006.9,0.0,0,4013
2049,20150327,10,3,27,4,2015,6.0,6.0,39.0,35.5,1007.8,0.0,0,3423
2050,20150327,11,3,27,4,2015,4.33333333333333,9.33333333333333,39.0,36.0,1007.9,0.0,0,2756
2051,20150327,12,3,27,4,2015,3.0,10.0,39.0,36.0,1007.4,0.0,0,2787
2052,20150327,13,3,27,4,2015,0.0,10.0,39.0,36.0,1007.3,0.0,0,2603
2053,20150327,14,3,27,4,2015,6.0,10.0,40.3333333333333,35.6666666666667,1007.7,0.0,0,2762
2054,20150327,15,3,27,4,2015,6.0,10.0,41.0,35.0,1007.5,0.0,0,3172
2055,20150327,16,3,27,4,2015,0.0,10.0,42.5,34.5,1007.2,0.0,0,3622
2056,20150327,17,3,27,4,2015,5.5,10.0,44.0,35.0,1006.8,0.0,0,4230
2057,20150327,18,3,27,4,2015,1.6,10.0,44.2,33.2,1006.8,0.0,0,5094
2058,20150327,19,3,27,4,2015,6.0,10.0,44.0,32.0,1006.6,0.0,0,6010
2059,20150327,20,3,27,4,2015,9.0,10.0,45.0,31.0,1006.0,0.0,0,6571
2060,20150327,21,3,27,4,2015,0.0,10.0,45.0,29.0,1006.4,0.0,0,5886
2061,20150327,22,3,27,4,2015,6.0,10.0,45.0,28.0,1006.5,0.0,0,5759
2062,20150327,23,3,27,4,2015,5.0,10.0,44.0,28.0,1007.0,0.0,0,6530
2063,20150328,0,3,28,5,2015,3.0,10.0,44.0,26.0,1007.5,0.0,0,6151
2064,20150328,1,3,28,5,2015,5.0,10.0,43.0,25.0,1008.2,0.0,0,4961
2065,20150328,2,3,28,5,2015,5.0,10.0,43.0,24.0,1008.4,0.0,0,3431
2066,20150328,3,3,28,5,2015,5.0,10.0,42.0,24.0,1008.7,0.0,0,2307
2067,20150328,4,3,28,5,2015,5.0,10.0,41.0,25.0,1008.8,0.0,0,1664
2068,20150328,5,3,28,5,2015,8.0,10.0,40.0,24.0,1008.2,0.0,0,1132
2069,20150328,6,3,28,5,2015,8.0,10.0,39.0,24.0,1008.5,0.0,0,909
2070,20150328,7,3,28,5,2015,13.0,10.0,38.0,23.0,1007.9,0.0,0,1028
2071,20150328,8,3,28,5,2015,6.0,10.0,37.0,22.0,1007.6,0.0,0,1322
2072,20150328,9,3,28,5,2015,9.0,10.0,36.0,20.0,1007.7,0.0,0,1751
2073,20150328,10,3,28,5,2015,9.0,10.0,36.0,20.0,1007.6,0.0,0,2352
2074,20150328,11,3,28,5,2015,7.0,10.0,35.0,19.0,1008.3,0.0,0,2796
2075,20150328,12,3,28,5,2015,10.0,10.0,34.0,18.0,1009.0,0.0,0,3331
2076,20150328,13,3,28,5,2015,7.0,10.0,33.0,17.0,1009.2,0.0,0,3639
2077,20150328,14,3,28,5,2015,8.0,10.0,34.0,18.0,1009.6,0.0,0,3640
2078,20150328,15,3,28,5,2015,7.0,10.0,34.0,18.0,1010.1,0.0,0,3645
2079,20150328,16,3,28,5,2015,10.0,3.66666666666667,33.6666666666667,20.6666666666667,1010.2,0.0,0,4013
2080,20150328,17,3,28,5,2015,7.0,10.0,34.0,22.0,1010.4,0.0,0,4889
2081,20150328,18,3,28,5,2015,7.0,10.0,37.0,23.0,1010.3,0.0,0,5356
2082,20150328,19,3,28,5,2015,6.0,10.0,38.0,21.0,1010.2,0.0,0,6021
2083,20150328,20,3,28,5,2015,9.0,10.0,39.0,22.0,1010.3,0.0,0,6890
2084,20150328,21,3,28,5,2015,0.0,10.0,39.0,22.0,1011.2,0.0,0,6770
2085,20150328,22,3,28,5,2015,8.0,10.0,37.0,23.0,1012.4,0.0,0,6626
2086,20150328,23,3,28,5,2015,13.0,10.0,36.0,15.0,1014.1,0.0,0,7355
2087,20150329,0,3,29,6,2015,6.0,10.0,33.0,18.0,1015.9,0.0,0,7294
2088,20150329,1,3,29,6,2015,10.0,10.0,31.0,18.0,1017.2,0.0,0,6482
2089,20150329,2,3,29,6,2015,5.0,10.0,30.0,16.0,1018.3,0.0,0,5116
2090,20150329,3,3,29,6,2015,7.0,10.0,29.0,14.0,1019.1,0.0,0,3504
2091,20150329,4,3,29,6,2015,10.0,5.0,27.0,17.0,1019.8,0.0,0,2292
2092,20150329,5,3,29,6,2015,6.0,8.0,26.0,15.0,1020.2,0.0,0,1326
2093,20150329,6,3,29,6,2015,6.0,10.0,26.0,12.0,1020.3,0.0,0,968
2094,20150329,7,3,29,6,2015,7.0,10.0,27.0,9.0,1020.6,0.0,0,857
2095,20150329,8,3,29,6,2015,8.0,10.0,26.0,6.0,1020.8,0.0,0,1080
2096,20150329,9,3,29,6,2015,5.0,10.0,26.0,8.0,1021.5,0.0,0,1457
2097,20150329,10,3,29,6,2015,6.0,10.0,26.0,5.0,1022.2,0.0,0,2016
2098,20150329,11,3,29,6,2015,11.0,10.0,25.0,3.0,1023.2,0.0,0,2704
2099,20150329,12,3,29,6,2015,8.0,10.0,26.0,4.0,1024.3,0.0,0,3140
2100,20150329,13,3,29,6,2015,5.0,10.0,27.0,4.0,1024.8,0.0,0,3337
2101,20150329,14,3,29,6,2015,5.0,10.0,31.0,2.0,1025.4,0.0,0,3408
2102,20150329,15,3,29,6,2015,6.0,10.0,33.0,1.0,1025.4,0.0,0,3531
2103,20150329,16,3,29,6,2015,6.0,10.0,37.0,-1.0,1025.0,0.0,0,3742
2104,20150329,17,3,29,6,2015,9.0,10.0,39.0,0.0,1024.7,0.0,0,4012
2105,20150329,18,3,29,6,2015,3.0,10.0,40.0,1.0,1024.0,0.0,0,4173
2106,20150329,19,3,29,6,2015,7.0,10.0,44.0,4.0,1022.7,0.0,0,3869
2107,20150329,20,3,29,6,2015,8.0,10.0,44.0,3.0,1021.9,0.0,0,3732
2108,20150329,21,3,29,6,2015,9.0,10.0,45.0,3.0,1021.4,0.0,0,3534
2109,20150329,22,3,29,6,2015,5.0,10.0,46.0,3.0,1021.4,0.0,0,3463
2110,20150329,23,3,29,6,2015,5.0,10.0,45.0,4.0,1021.3,0.0,0,3099
2111,20150330,0,3,30,0,2015,6.0,10.0,45.0,1.0,1021.0,0.0,0,2119
2112,20150330,1,3,30,0,2015,3.0,10.0,40.0,18.0,1020.6,0.0,0,1207
2113,20150330,2,3,30,0,2015,8.0,10.0,42.0,9.0,1020.5,0.0,0,559
2114,20150330,3,3,30,0,2015,6.0,10.0,41.0,10.0,1020.4,0.0,0,397
2115,20150330,4,3,30,0,2015,6.0,10.0,40.0,13.0,1019.7,0.0,0,450
2116,20150330,5,3,30,0,2015,6.0,10.0,40.0,11.0,1019.6,0.0,0,989
2117,20150330,6,3,30,0,2015,9.0,10.0,39.0,11.0,1018.3,0.0,0,1542
2118,20150330,7,3,30,0,2015,5.0,10.0,39.0,11.0,1017.2,0.0,0,2635
2119,20150330,8,3,30,0,2015,7.0,10.0,39.0,12.0,1016.2,0.0,0,3721
2120,20150330,9,3,30,0,2015,5.0,10.0,39.0,12.0,1015.2,0.0,0,4002
2121,20150330,10,3,30,0,2015,9.0,6.5,38.0,18.5,1014.8,0.0,0,3167
2122,20150330,11,3,30,0,2015,4.5,3.7,36.4,24.2,1013.6,0.0,0,2504
2123,20150330,12,3,30,0,2015,5.0,10.0,39.0,29.0,1012.8,0.0,0,2403
2124,20150330,13,3,30,0,2015,10.0,10.0,38.0,29.0,1012.0,0.0,0,2273
2125,20150330,14,3,30,0,2015,11.0,10.0,39.0,29.0,1011.6,0.0,0,2412
2126,20150330,15,3,30,0,2015,16.0,10.0,40.0,29.0,1011.0,0.0,0,2693
2127,20150330,16,3,30,0,2015,6.0,10.0,42.0,30.0,1010.0,0.0,0,3091
2128,20150330,17,3,30,0,2015,6.0,10.0,46.0,30.0,1009.2,0.0,0,3358
2129,20150330,18,3,30,0,2015,8.0,10.0,50.0,29.0,1008.5,0.0,0,4078
2130,20150330,19,3,30,0,2015,8.0,10.0,53.0,27.0,1007.9,0.0,0,4304
2131,20150330,20,3,30,0,2015,11.0,10.0,52.0,25.0,1008.0,0.0,0,4226
2132,20150330,21,3,30,0,2015,9.0,10.0,51.0,25.0,1008.2,0.0,0,3954
2133,20150330,22,3,30,0,2015,8.0,10.0,51.0,24.0,1008.4,0.0,0,3614
2134,20150330,23,3,30,0,2015,7.0,10.0,52.0,22.0,1008.7,0.0,0,3074
2135,20150331,0,3,31,1,2015,7.0,10.0,51.0,21.0,1008.8,0.0,0,2205
2136,20150331,1,3,31,1,2015,3.0,10.0,50.0,22.0,1009.7,0.0,0,1296
2137,20150331,2,3,31,1,2015,11.0,10.0,47.0,28.0,1011.2,0.0,0,776
2138,20150331,3,3,31,1,2015,11.0,10.0,45.0,30.0,1011.5,0.0,0,440
2139,20150331,4,3,31,1,2015,7.0,10.0,44.0,32.0,1011.3,0.0,0,375
2140,20150331,5,3,31,1,2015,8.0,10.0,44.0,31.0,1010.9,0.0,0,670
2141,20150331,6,3,31,1,2015,8.0,10.0,43.0,32.0,1010.6,0.0,0,1276
2142,20150331,7,3,31,1,2015,5.0,10.0,43.0,31.0,1010.2,0.0,0,2359
2143,20150331,8,3,31,1,2015,5.0,10.0,42.0,31.0,1010.0,0.0,0,3473
2144,20150331,9,3,31,1,2015,7.0,10.0,42.0,29.0,1010.5,0.0,0,3913
2145,20150331,10,3,31,1,2015,5.0,10.0,41.0,26.0,1011.0,0.0,0,3015
2146,20150331,11,3,31,1,2015,11.0,10.0,40.0,23.0,1011.7,0.0,0,2414
2147,20150331,12,3,31,1,2015,5.0,10.0,40.0,22.0,1012.3,0.0,0,2472
2148,20150331,13,3,31,1,2015,7.0,10.0,41.0,22.0,1011.9,0.0,0,2365
2149,20150331,14,3,31,1,2015,7.5,10.0,44.0,22.0,1011.7,0.0,0,2948
2150,20150331,15,3,31,1,2015,8.0,10.0,45.0,21.0,1011.3,0.0,0,3929
2151,20150331,16,3,31,1,2015,0.0,10.0,46.0,21.0,1010.2,0.0,0,4543
2152,20150331,17,3,31,1,2015,3.0,10.0,46.0,21.0,1009.2,0.0,0,4702
2153,20150331,18,3,31,1,2015,0.0,8.0,41.0,27.0,1008.7,0.0,0,5470
2154,20150331,19,3,31,1,2015,6.0,5.33333333333333,38.3333333333333,32.6666666666667,1008.4,0.0,0,6554
2155,20150331,20,3,31,1,2015,3.0,9.1,38.0,34.0,1008.1,0.0,0,7026
2156,20150331,21,3,31,1,2015,6.0,10.0,39.0,34.5,1007.8,0.0,0,6392
2157,20150331,22,3,31,1,2015,3.0,10.0,38.0,33.0,1007.7,0.0,0,5503
2158,20150331,23,3,31,1,2015,6.33333333333333,6.33333333333333,37.0,32.6666666666667,1007.9,0.0,0,4375
2159,20150401,0,4,1,2,2015,7.33333333333333,6.0,36.6666666666667,33.0,1008.0,0.0,0,2580
2160,20150401,1,4,1,2,2015,5.5,7.05,36.0,33.0,1008.6,0.0,0,1506
2161,20150401,2,4,1,2,2015,5.0,8.4,36.0,32.6,1008.7,0.0,0,836
2162,20150401,3,4,1,2,2015,6.66666666666667,8.73333333333333,36.0,32.3333333333333,1009.2,0.0,0,490
2163,20150401,4,4,1,2,2015,3.0,10.0,35.0,32.0,1009.4,0.0,0,488
2164,20150401,5,4,1,2,2015,6.0,10.0,35.0,31.0,1009.7,0.0,0,722
2165,20150401,6,4,1,2,2015,3.0,10.0,35.0,29.0,1010.2,0.0,0,1339
2166,20150401,7,4,1,2,2015,10.0,10.0,35.0,26.0,1010.6,0.0,0,2267
2167,20150401,8,4,1,2,2015,8.0,10.0,34.0,25.0,1011.7,0.0,0,3297
2168,20150401,9,4,1,2,2015,6.0,10.0,33.0,22.0,1012.4,0.0,0,3604
2169,20150401,10,4,1,2,2015,3.0,10.0,32.0,21.0,1013.9,0.0,0,3081
2170,20150401,11,4,1,2,2015,0.0,10.0,32.0,19.0,1015.0,0.0,0,2503
2171,20150401,12,4,1,2,2015,0.0,10.0,33.0,20.0,1016.1,0.0,0,2534
2172,20150401,13,4,1,2,2015,3.0,10.0,35.0,19.0,1017.4,0.0,0,2469
2173,20150401,14,4,1,2,2015,3.0,10.0,35.0,17.0,1018.5,0.0,0,2558
2174,20150401,15,4,1,2,2015,8.0,10.0,38.0,14.0,1018.6,0.0,0,2843
2175,20150401,16,4,1,2,2015,7.0,10.0,41.0,12.0,1018.7,0.0,0,3238
2176,20150401,17,4,1,2,2015,9.0,10.0,44.0,13.0,1018.7,0.0,0,3723
2177,20150401,18,4,1,2,2015,5.0,10.0,46.0,17.0,1018.9,0.0,0,4506
2178,20150401,19,4,1,2,2015,7.0,10.0,47.0,16.0,1018.5,0.0,0,5139
2179,20150401,20,4,1,2,2015,8.0,10.0,50.0,17.0,1018.3,0.0,0,5275
2180,20150401,21,4,1,2,2015,8.0,10.0,50.0,19.0,1018.3,0.0,0,5026
2181,20150401,22,4,1,2,2015,9.0,10.0,50.0,15.0,1019.2,0.0,0,4818
2182,20150401,23,4,1,2,2015,6.0,10.0,50.0,15.0,1020.0,0.0,0,4337
2183,20150402,0,4,2,3,2015,8.0,10.0,48.0,13.0,1021.1,0.0,0,2993
2184,20150402,1,4,2,3,2015,0.0,10.0,47.0,13.0,1022.2,0.0,0,1720
2185,20150402,2,4,2,3,2015,0.0,10.0,46.0,13.0,1022.6,0.0,0,944
2186,20150402,3,4,2,3,2015,3.0,10.0,45.0,10.0,1022.9,0.0,0,583
2187,20150402,4,4,2,3,2015,5.0,10.0,45.0,9.0,1023.0,0.0,0,492
2188,20150402,5,4,2,3,2015,3.0,10.0,44.0,8.0,1023.4,0.0,0,819
2189,20150402,6,4,2,3,2015,0.0,10.0,43.0,9.0,1023.4,0.0,0,1375
2190,20150402,7,4,2,3,2015,0.0,10.0,42.0,12.0,1023.4,0.0,0,2219
2191,20150402,8,4,2,3,2015,0.0,10.0,43.0,12.0,1023.0,0.0,0,3356
2192,20150402,9,4,2,3,2015,3.0,10.0,42.0,15.0,1023.5,0.0,0,3641
2193,20150402,10,4,2,3,2015,3.0,10.0,43.0,19.0,1023.6,0.0,0,3111
2194,20150402,11,4,2,3,2015,8.0,10.0,44.0,23.0,1024.2,0.0,0,2493
2195,20150402,12,4,2,3,2015,5.0,10.0,46.0,22.0,1024.6,0.0,0,2411
2196,20150402,13,4,2,3,2015,3.0,10.0,48.0,24.0,1024.4,0.0,0,2376
2197,20150402,14,4,2,3,2015,5.5,10.0,50.0,25.0,1023.9,0.0,0,2635
2198,20150402,15,4,2,3,2015,8.0,10.0,55.0,26.0,1022.8,0.0,0,2862
2199,20150402,16,4,2,3,2015,15.0,10.0,57.0,26.0,1021.7,0.0,0,3267
2200,20150402,17,4,2,3,2015,9.0,10.0,61.0,28.0,1020.6,0.0,0,3962
2201,20150402,18,4,2,3,2015,9.0,10.0,63.0,28.0,1019.2,0.0,0,4852
2202,20150402,19,4,2,3,2015,11.0,10.0,67.0,30.0,1017.9,0.0,0,5541
2203,20150402,20,4,2,3,2015,13.0,10.0,66.0,30.0,1017.0,0.0,0,5737
2204,20150402,21,4,2,3,2015,8.0,10.0,65.0,31.0,1016.3,0.0,0,5559
2205,20150402,22,4,2,3,2015,3.0,10.0,64.0,32.0,1015.7,0.0,0,5313
2206,20150402,23,4,2,3,2015,8.0,10.0,58.0,32.0,1015.4,0.0,0,5098
2207,20150403,0,4,3,4,2015,6.0,10.0,59.0,32.0,1014.8,0.0,0,4549
2208,20150403,1,4,3,4,2015,6.0,10.0,59.0,29.0,1015.1,0.0,0,2858
2209,20150403,2,4,3,4,2015,6.0,10.0,59.0,28.0,1014.6,0.0,0,1543
2210,20150403,3,4,3,4,2015,6.0,10.0,59.0,31.0,1013.5,0.0,0,1015
2211,20150403,4,4,3,4,2015,8.0,10.0,59.0,34.0,1012.9,0.0,0,941
2212,20150403,5,4,3,4,2015,9.0,10.0,59.0,35.0,1011.7,0.0,0,1081
2213,20150403,6,4,3,4,2015,7.0,10.0,60.0,35.0,1011.4,0.0,0,1308
2214,20150403,7,4,3,4,2015,11.0,10.0,61.0,35.0,1010.4,0.0,0,1758
2215,20150403,8,4,3,4,2015,8.0,10.0,61.0,36.0,1010.0,0.0,0,2378
2216,20150403,9,4,3,4,2015,13.0,10.0,61.0,37.0,1009.8,0.0,0,3284
2217,20150403,10,4,3,4,2015,5.0,10.0,61.0,38.0,1010.1,0.0,0,3091
2218,20150403,11,4,3,4,2015,11.0,10.0,61.0,40.0,1010.2,0.0,0,3035
2219,20150403,12,4,3,4,2015,10.0,10.0,61.0,42.0,1010.5,0.0,0,3048
2220,20150403,13,4,3,4,2015,8.5,10.0,62.0,44.0,1010.3,0.0,0,3172
2221,20150403,14,4,3,4,2015,7.0,10.0,63.0,46.0,1010.9,0.0,0,3497
2222,20150403,15,4,3,4,2015,9.0,9.1,62.0,49.0,1010.9,0.0,0,3673
2223,20150403,16,4,3,4,2015,8.0,8.0,62.0,51.0,1010.6,0.0,0,3836
2224,20150403,17,4,3,4,2015,5.0,5.0,60.5,54.0,1010.4,0.0,0,4539
2225,20150403,18,4,3,4,2015,4.5,5.5,61.0,55.0,1009.6,0.0,0,4824
2226,20150403,19,4,3,4,2015,5.0,7.5,62.0,55.5,1008.8,0.0,0,4772
2227,20150403,20,4,3,4,2015,6.66666666666667,7.66666666666667,63.3333333333333,56.0,1008.7,0.0,0,4638
2228,20150403,21,4,3,4,2015,7.5,7.5,63.0,55.5,1008.2,0.0,0,4243
2229,20150403,22,4,3,4,2015,5.0,9.1,63.0,55.0,1007.5,0.0,0,4257
2230,20150403,23,4,3,4,2015,4.5,10.0,63.0,56.0,1007.1,0.0,0,4684
